id,EAP,HPL,MWS
id06244,0.737160325050354,0.003823921550065279,0.2590157389640808
id24560,0.04643614962697029,0.7941474914550781,0.15941636264324188
id05091,0.5167345404624939,0.12165343761444092,0.3616120219230652
id27248,0.5466774106025696,0.018274884670972824,0.4350477457046509
id12528,0.19282755255699158,0.4641255736351013,0.3430468738079071
id27322,0.12035251408815384,0.6388257145881653,0.24082177877426147
id27213,0.03626636043190956,0.6717421412467957,0.2919914722442627
id18588,0.9724400639533997,0.023960769176483154,0.0035991540644317865
id14485,0.19132092595100403,0.74797523021698,0.060703858733177185
id27475,0.8040485978126526,0.026384280994534492,0.16956713795661926
id02280,0.26896393299102783,0.46442073583602905,0.2666153311729431
id24083,0.34436801075935364,0.5060542821884155,0.14957772195339203
id02321,0.6185722947120667,0.10735292732715607,0.2740747928619385
id10299,0.0722297951579094,0.0415959507226944,0.8861742615699768
id27680,0.0019408229272812605,0.998024046421051,3.514265699777752e-05
id17607,0.14481621980667114,0.7618633508682251,0.09332041442394257
id06661,0.18872636556625366,0.07239936292171478,0.7388742566108704
id23860,0.8404173851013184,0.15049758553504944,0.009085007943212986
id26850,0.01591787487268448,0.8407725095748901,0.1433096081018448
id16484,0.614132821559906,0.2617517411708832,0.12411542236804962
id15302,0.0522269681096077,0.5836441516876221,0.36412888765335083
id21138,0.036273252218961716,0.008603828027844429,0.9551229476928711
id02525,0.8686999082565308,0.002766631543636322,0.12853345274925232
id12608,0.0001887061953311786,0.7802943587303162,0.21951693296432495
id23863,0.4420594871044159,0.20245516300201416,0.35548534989356995
id01755,0.0551268644630909,0.004380481783300638,0.9404926300048828
id10567,0.23524802923202515,0.5788009166717529,0.18595103919506073
id08445,0.11086321622133255,0.034929923713207245,0.8542068600654602
id18146,0.004340041894465685,0.9956151247024536,4.481498399400152e-05
id22263,0.6070461273193359,0.04164798557758331,0.35130587220191956
id13537,0.688273549079895,0.25152987241744995,0.060196563601493835
id19985,0.23178300261497498,0.26674124598503113,0.5014757513999939
id08053,0.16596078872680664,0.8284759521484375,0.0055632381699979305
id18959,0.00023881597735453397,0.000506910786498338,0.9992542862892151
id06641,0.31224432587623596,0.628180980682373,0.05957471579313278
id27291,0.20675873756408691,0.33631592988967896,0.45692533254623413
id16124,0.024782735854387283,0.97042316198349,0.004794098436832428
id18221,0.08562937378883362,0.9142872095108032,8.342298679053783e-05
id25670,0.003665635595098138,0.9916079044342041,0.004726446233689785
id18472,0.3085111379623413,0.5852380394935608,0.1062508225440979
id10302,0.353096604347229,0.0225256085395813,0.6243777871131897
id07721,0.003916030749678612,0.9127883911132812,0.08329556882381439
id22148,0.16745395958423615,0.7572193145751953,0.07532671093940735
id04724,0.05029952898621559,0.9337358474731445,0.01596464216709137
id03980,0.6165803074836731,0.053770679980516434,0.3296490013599396
id11982,0.4846991300582886,0.30621907114982605,0.20908182859420776
id05566,0.9411505460739136,0.05884929373860359,1.533080791205066e-07
id13235,0.40423810482025146,0.4985715448856354,0.09719036519527435
id24524,0.7252405285835266,0.01886202022433281,0.2558974325656891
id26783,0.44201138615608215,0.049970678985118866,0.5080179572105408
id02220,0.049698662012815475,0.8237770199775696,0.12652429938316345
id17163,0.45495501160621643,0.08361246436834335,0.4614325165748596
id21903,0.21455314755439758,0.5610166788101196,0.22443018853664398
id13350,0.04310489818453789,0.9568407535552979,5.432435136754066e-05
id07036,0.918957531452179,0.001701554749161005,0.07934092730283737
id09150,0.8980242609977722,0.05986402556300163,0.04211169108748436
id22042,0.3812849819660187,0.5247825980186462,0.09393242746591568
id19562,0.4374818503856659,0.09259892255067825,0.46991923451423645
id05125,0.378521203994751,0.07750582695007324,0.5439729690551758
id19462,0.2560027837753296,0.44245803356170654,0.30153918266296387
id02265,0.7831739783287048,0.17751407623291016,0.03931194171309471
id11769,0.6275508999824524,0.14969661831855774,0.22275246679782867
id19021,0.6548595428466797,0.06339376419782639,0.28174668550491333
id06166,0.02368597872555256,0.9716739654541016,0.004640057682991028
id26800,0.7963235974311829,0.043327804654836655,0.16034859418869019
id21422,0.6737998127937317,0.16027334332466125,0.16592681407928467
id13116,0.5609450936317444,0.15722522139549255,0.28182968497276306
id05996,0.9895806312561035,0.0054966420866549015,0.004922738764435053
id23318,0.027728861197829247,0.20038370788097382,0.7718874216079712
id20725,0.9850093126296997,0.008221850730478764,0.00676881754770875
id09210,0.7603805065155029,0.03165402635931969,0.20796549320220947
id25842,0.5536249876022339,0.1607634574174881,0.28561151027679443
id00767,0.3614175021648407,0.02238849550485611,0.6161940097808838
id05036,0.3486005365848541,0.07857119292020798,0.5728282332420349
id14853,0.06921201944351196,0.22279836237430573,0.7079896330833435
id16946,0.7910329699516296,0.13368189334869385,0.07528515160083771
id26804,0.006428301800042391,0.968142569065094,0.02542913146317005
id24061,0.4368390738964081,0.5293011665344238,0.03385975584387779
id19861,0.0602816678583622,0.04420596361160278,0.8955123424530029
id18210,0.984718918800354,0.007744021248072386,0.007537086959928274
id24313,0.9611140489578247,0.03555978089570999,0.003326165024191141
id15960,0.7540291547775269,0.2070091962814331,0.03896164149045944
id14037,0.00043388400808908045,0.003460325300693512,0.9961057901382446
id17785,0.9952214956283569,0.00178917299490422,0.0029893494211137295
id19362,0.8868700861930847,0.04933970421552658,0.06379018723964691
id10372,0.5270815491676331,0.47278207540512085,0.00013636126823257655
id03061,0.024242091923952103,0.0003492156392894685,0.975408673286438
id27583,0.0027611348778009415,0.5085379481315613,0.48870089650154114
id22055,0.48062971234321594,0.2812219262123108,0.23814837634563446
id07920,0.06539622694253922,0.1797015517950058,0.7549022436141968
id16813,0.07737685739994049,0.38461393117904663,0.5380092263221741
id03088,0.2651524543762207,0.6225889325141907,0.11225865036249161
id03026,0.6274605989456177,0.24114474654197693,0.1313946396112442
id09934,0.39680391550064087,0.42144232988357544,0.18175376951694489
id21452,0.8884653449058533,0.007304954342544079,0.10422969609498978
id05576,0.8729217052459717,4.652401457860833e-06,0.12707363069057465
id22391,0.6551322340965271,0.23406031727790833,0.11080747097730637
id10554,0.37197908759117126,0.6084742546081543,0.019546693190932274
id03291,0.6061312556266785,0.2949869930744171,0.09888175129890442
id23280,0.29615628719329834,0.13915103673934937,0.5646926760673523
id17777,2.546014729887247e-05,0.06201827526092529,0.9379562735557556
id24574,0.01868598908185959,0.006066863425076008,0.9752471446990967
id05459,0.06579898297786713,0.9341956377029419,5.384687483456219e-06
id02724,0.23484650254249573,0.05763993039727211,0.7075135707855225
id27678,0.36087822914123535,0.5960649847984314,0.04305680841207504
id21722,0.3205755352973938,0.6396483778953552,0.03977610543370247
id18139,0.24204815924167633,0.6897165179252625,0.06823532283306122
id16264,0.00032811565324664116,0.9896077513694763,0.010064147412776947
id14537,0.006876821164041758,0.011302486062049866,0.9818207025527954
id18814,0.22668756544589996,0.31396815180778503,0.4593442678451538
id08331,0.3271147608757019,0.5096303820610046,0.16325484216213226
id03963,0.5580075979232788,0.27365994453430176,0.16833247244358063
id07558,0.05672868713736534,0.9412389993667603,0.002032318152487278
id26275,0.11550024896860123,0.24382193386554718,0.640677809715271
id26188,0.9442040324211121,0.017972059547901154,0.037823885679244995
id06789,0.3385525643825531,0.6341362595558167,0.027311181649565697
id21788,0.030237914994359016,0.969534158706665,0.00022795233235228807
id13972,0.8208695650100708,0.003687007585540414,0.17544345557689667
id08643,0.005289179272949696,0.991257905960083,0.003452938748523593
id09642,0.0003314181522000581,0.7921518683433533,0.20751668512821198
id14054,0.039159420877695084,0.9342160224914551,0.026624580845236778
id12216,0.05186280980706215,0.0685572549700737,0.8795799612998962
id09211,0.39325323700904846,0.16109633445739746,0.4456504285335541
id16903,0.0176861472427845,0.00012570236867759377,0.9821881651878357
id18976,0.002514228457584977,0.9962391257286072,0.0012466195039451122
id01861,0.24589897692203522,0.4639478921890259,0.2901531159877777
id22745,0.023666057735681534,0.10950235277414322,0.8668316006660461
id03560,0.2808878421783447,0.5549817681312561,0.16413037478923798
id17799,0.006048218347132206,0.6312547922134399,0.36269694566726685
id12387,0.002131268149241805,0.9599583745002747,0.0379103384912014
id09450,0.6000423431396484,0.21165336668491364,0.18830431997776031
id18088,0.14685343205928802,0.8387601971626282,0.014386388473212719
id21697,0.020012417808175087,0.13418038189411163,0.8458071947097778
id26128,0.001151750679127872,0.9068353176116943,0.09201294183731079
id27462,0.682567834854126,0.028161924332380295,0.2892702519893646
id19394,1.582632762620051e-06,0.9990026354789734,0.0009957727743312716
id19929,0.15983188152313232,0.0062928032130002975,0.833875298500061
id16056,0.028388913720846176,0.9701608419418335,0.0014502611011266708
id08756,0.023155340924859047,0.005760745145380497,0.97108393907547
id09203,0.045479483902454376,0.060939352959394455,0.8935811519622803
id14098,0.6712455749511719,0.18693195283412933,0.1418224722146988
id24641,0.6191593408584595,0.2771609425544739,0.10367973148822784
id24507,0.8437323570251465,0.05300275981426239,0.10326485335826874
id20161,0.6589191555976868,0.05068477243185043,0.2903960943222046
id11710,0.6051932573318481,0.143029123544693,0.2517775893211365
id15751,0.007453193888068199,0.009079272858798504,0.9834675192832947
id06617,0.8307045698165894,0.011884277686476707,0.15741115808486938
id19131,0.9988957047462463,0.00011623006867012009,0.0009880752768367529
id02796,0.36011114716529846,0.06580720096826553,0.5740816593170166
id15575,0.06743878871202469,0.0007901109638623893,0.9317710995674133
id21828,0.6732713580131531,0.12663520872592926,0.20009341835975647
id15093,0.014352837577462196,0.4174104928970337,0.5682366490364075
id27867,0.8393740653991699,0.025296419858932495,0.1353294998407364
id19315,0.07628768682479858,0.6197332739830017,0.3039790391921997
id19398,0.3282277286052704,0.14235347509384155,0.5294187664985657
id01572,0.008219540119171143,0.954619824886322,0.03716064989566803
id09781,0.12968415021896362,0.7285580635070801,0.1417577713727951
id19278,0.2811359167098999,0.2044389247894287,0.5144251585006714
id11852,0.1292165368795395,0.0003529922687448561,0.8704304695129395
id07067,0.9188744425773621,0.03957824781537056,0.041547324508428574
id08550,0.046519070863723755,0.2908759117126465,0.6626049876213074
id02634,0.46463724970817566,0.033018503338098526,0.5023442506790161
id02449,0.027063455432653427,0.9106875061988831,0.06224903464317322
id10359,0.558643639087677,0.006573352962732315,0.434783011674881
id00217,0.7207435965538025,0.2754038870334625,0.003852532710880041
id20848,0.017053147777915,0.021135536953806877,0.9618113040924072
id20229,0.6500659584999084,0.17214062809944153,0.17779339849948883
id02211,0.39388322830200195,0.0043211570009589195,0.6017956137657166
id08435,0.4462198317050934,0.3446582853794098,0.20912188291549683
id23681,0.09087006747722626,0.009406312368810177,0.8997235894203186
id00571,0.0007364455377683043,0.9991198778152466,0.0001436482707504183
id16280,0.004454329144209623,0.9908667206764221,0.004678925033658743
id15022,0.556725800037384,0.19916154444217682,0.24411268532276154
id08040,0.3579617440700531,0.12061609327793121,0.5214221477508545
id18087,0.4523109793663025,0.10411131381988525,0.44357770681381226
id11280,0.6718149781227112,0.3122895359992981,0.015895497053861618
id21543,0.4580504596233368,0.3375277519226074,0.2044217884540558
id00245,0.9954906702041626,0.004227777477353811,0.00028155295876786113
id13745,0.29865992069244385,0.12335465103387833,0.577985405921936
id15734,0.019645309075713158,0.8612930774688721,0.11906161904335022
id22572,0.06339814513921738,0.9342175126075745,0.002384364837780595
id12741,0.006142675410956144,0.09827137738466263,0.8955859541893005
id16477,0.9302209615707397,0.06268768757581711,0.007091326639056206
id26261,0.9926373958587646,0.004924607463181019,0.0024379969108849764
id15867,0.9898567795753479,9.977818990591913e-05,0.010043459944427013
id10479,0.2254650741815567,0.001537040458060801,0.7729978561401367
id17736,0.5784884691238403,0.41625815629959106,0.0052533564157783985
id17768,0.0448465533554554,0.5619085431098938,0.3932449221611023
id14172,0.2489350140094757,0.7382294535636902,0.012835510075092316
id01972,0.8956592082977295,0.007357881870120764,0.09698290377855301
id10962,0.18102602660655975,0.5228204727172852,0.2961534857749939
id16692,0.5217466354370117,0.39875873923301697,0.07949462532997131
id25471,0.9996280074119568,0.00026404589880257845,0.00010793505498440936
id05603,0.729684054851532,0.02158799208700657,0.248727947473526
id15340,0.37494948506355286,0.5852270722389221,0.03982345387339592
id22971,0.37030261754989624,0.3466959297657013,0.28300148248672485
id06765,0.08926592767238617,0.2508748173713684,0.6598592400550842
id19864,0.49289804697036743,0.11037302017211914,0.3967289328575134
id15834,0.05075222998857498,0.9482850432395935,0.0009627392864786088
id17395,0.04652267321944237,0.85999596118927,0.09348134696483612
id02585,0.01980028860270977,0.3673606514930725,0.6128390431404114
id13154,0.0018590225372463465,0.07519795745611191,0.9229429960250854
id12972,0.17576955258846283,0.03597718104720116,0.7882532477378845
id11103,0.1312882900238037,0.5193892121315002,0.34932249784469604
id26062,0.01713004894554615,0.9812201261520386,0.0016498442273586988
id07339,0.9379334449768066,3.012525849044323e-05,0.06203640624880791
id06096,0.9993463754653931,0.00024286951520480216,0.00041076127672567964
id22945,0.17139561474323273,0.5389738082885742,0.28963056206703186
id10058,0.20731988549232483,0.2598167657852173,0.5328633785247803
id06435,1.207970217365073e-05,0.9679788947105408,0.032009005546569824
id12636,0.39547327160835266,0.035432588309049606,0.5690941214561462
id25423,0.7105323672294617,0.01625674217939377,0.27321088314056396
id12990,0.6638250946998596,0.23361775279045105,0.10255713015794754
id24106,0.5590601563453674,0.3903810679912567,0.050558798015117645
id14481,0.42496174573898315,0.5732452869415283,0.001792994560673833
id03617,0.7425025105476379,0.05144112557172775,0.2060563862323761
id26055,0.016463158652186394,0.685366690158844,0.29817014932632446
id23712,0.15405215322971344,0.7427520155906677,0.10319586098194122
id19441,0.04857112094759941,0.12624730169773102,0.8251816034317017
id17042,0.14340409636497498,0.08660798519849777,0.769987940788269
id09018,0.9229192733764648,0.0412190705537796,0.03586168214678764
id08879,0.12268004566431046,4.297854047763394e-06,0.8773156404495239
id10841,0.013114115223288536,0.42046332359313965,0.5664225816726685
id04776,0.3277362287044525,0.4327021539211273,0.23956161737442017
id26526,0.019910279661417007,0.9045536518096924,0.07553605735301971
id14181,0.010672763921320438,0.00017906716675497591,0.9891481399536133
id18396,0.046583086252212524,0.7101741433143616,0.2432427704334259
id05585,0.9223970174789429,0.057741593569517136,0.019861407577991486
id11546,0.11372313648462296,0.8547756671905518,0.031501200050115585
id08027,0.258921355009079,0.5120354890823364,0.2290431708097458
id00659,0.6117857694625854,0.3680970370769501,0.020117169246077538
id10937,0.15870024263858795,0.03568418696522713,0.8056155443191528
id01898,0.7759458422660828,0.09162415564060211,0.13242997229099274
id23695,0.9992890954017639,0.0005529890768229961,0.00015789206372573972
id07856,0.15789178013801575,0.8169630169868469,0.025145230814814568
id25233,0.004593558143824339,0.05722074583172798,0.9381856918334961
id24052,0.9451020956039429,0.002675450872629881,0.05222242325544357
id01698,0.023846756666898727,0.1224953681230545,0.8536579012870789
id01356,0.902409017086029,7.904906669864431e-05,0.09751195460557938
id10430,0.8083199262619019,0.021368732675909996,0.1703113168478012
id04778,0.09561429917812347,0.6020764112472534,0.3023092746734619
id24707,0.6818550229072571,0.03613065183162689,0.28201431035995483
id04539,0.012397903949022293,0.9826756119728088,0.004926464054733515
id20011,0.9016712307929993,0.02638755924999714,0.07194119691848755
id09950,0.9999024868011475,9.483114263275638e-05,2.6980014808941633e-06
id14397,0.2473572939634323,0.5226924419403076,0.22995024919509888
id04457,0.004919387400150299,0.9949451088905334,0.0001355310232611373
id19469,0.30416789650917053,0.1339520514011383,0.5618800520896912
id24230,0.869799792766571,0.04303080961108208,0.08716940879821777
id16719,0.04354489594697952,0.7857896685600281,0.1706654131412506
id20183,0.013602012768387794,0.009485824033617973,0.9769121408462524
id24531,0.0027723542880266905,0.5186370015144348,0.4785906672477722
id04934,0.8808156847953796,0.035049911588430405,0.08413442969322205
id17230,0.026407990604639053,0.9609396457672119,0.012652385979890823
id07561,0.5501757860183716,0.16496334969997406,0.28486087918281555
id12282,0.0002885803987737745,0.9997106790542603,7.218596920210985e-07
id14992,0.07107456773519516,0.005009266547858715,0.9239161610603333
id02934,0.5265532732009888,0.09329859167337418,0.38014817237854004
id00189,0.5782850384712219,0.21297889947891235,0.20873607695102692
id27941,0.8683741092681885,0.07346753776073456,0.058158326894044876
id14642,0.9906331896781921,0.007040421944111586,0.002326369984075427
id23445,0.17685595154762268,0.386622816324234,0.4365212619304657
id21603,0.9208021759986877,0.006193028297275305,0.07300477474927902
id21046,0.004076463636010885,0.9957340955734253,0.00018944861949421465
id02264,0.9606408476829529,0.0002504427102394402,0.03910871595144272
id00409,0.12716540694236755,0.6178798079490662,0.2549547851085663
id00351,0.04377689212560654,0.18984811007976532,0.7663750052452087
id14362,0.37403881549835205,0.2773286700248718,0.3486325144767761
id20757,0.5240507125854492,0.22603560984134674,0.24991369247436523
id22764,0.6422219276428223,0.06025923416018486,0.2975188195705414
id19264,0.19153954088687897,0.7826223969459534,0.025838032364845276
id04506,0.37200263142585754,0.27823448181152344,0.349762886762619
id18505,0.0053940145298838615,0.006290514022111893,0.9883154630661011
id27354,8.926971349865198e-05,0.9967346787452698,0.003176080994307995
id22410,0.9799208045005798,0.01170920580625534,0.008369996212422848
id14241,0.0007435987936332822,0.9992451071739197,1.1314190487610176e-05
id18785,0.1341208964586258,0.6423494815826416,0.2235296070575714
id16649,0.9996238946914673,0.0001882626675069332,0.00018783155246637762
id16386,0.06583097577095032,0.9300541877746582,0.004114835988730192
id09051,0.04691901057958603,0.746840238571167,0.20624075829982758
id22296,0.0006586849340237677,0.6191355586051941,0.3802057206630707
id08584,0.017281921580433846,0.9548873901367188,0.027830716222524643
id22219,0.00408885907381773,0.004477864596992731,0.9914332628250122
id18790,0.9785172343254089,0.0080023892223835,0.01348040159791708
id10922,0.22084467113018036,0.11376557499170303,0.6653897762298584
id15002,0.10642451792955399,0.8804230690002441,0.013152437284588814
id24862,0.0032850452698767185,0.023878995329141617,0.9728359580039978
id25845,0.4264737665653229,0.529870867729187,0.04365536570549011
id17586,0.006499571725726128,0.9931796789169312,0.0003207408299203962
id09390,0.9994220733642578,0.0005756060709245503,2.348618181713391e-06
id20069,0.43160396814346313,0.026971081271767616,0.5414249300956726
id05953,0.22898390889167786,0.7091875672340393,0.06182851269841194
id15583,0.035164207220077515,0.0017016773344948888,0.9631341099739075
id03482,0.7932350039482117,0.11713223159313202,0.08963273465633392
id06243,0.430265873670578,0.48826539516448975,0.08146870881319046
id01116,0.5834454894065857,0.01805756986141205,0.39849692583084106
id17530,0.32042887806892395,0.14662909507751465,0.532941997051239
id07552,0.967296838760376,0.00989599246531725,0.022807162255048752
id03131,0.042508069425821304,0.9054107666015625,0.0520811565220356
id23142,0.11199521273374557,0.5557481646537781,0.33225661516189575
id05540,0.8572439551353455,0.023676183074712753,0.1190798357129097
id06292,0.6027438044548035,0.015846943482756615,0.38140928745269775
id26506,0.513515293598175,0.057803262025117874,0.4286814332008362
id19068,0.12392903119325638,0.8700894117355347,0.005981571041047573
id21782,0.00786371249705553,0.9533736705780029,0.03876262530684471
id24563,0.1740921586751938,0.12117274105548859,0.7047351002693176
id21986,0.3694365620613098,0.5461965799331665,0.08436684310436249
id04967,0.33034777641296387,0.03737899288535118,0.6322731971740723
id11760,0.2764374911785126,0.18087217211723328,0.5426903367042542
id02483,0.024470770731568336,0.2190524935722351,0.7564767599105835
id15791,0.9605110287666321,0.008381233550608158,0.031107764691114426
id14256,0.09987077862024307,0.011906292289495468,0.8882229328155518
id18328,0.0435304194688797,0.0004555644700303674,0.9560140371322632
id06213,0.15884549915790558,0.4694763422012329,0.3716781437397003
id00772,0.16373562812805176,0.14577732980251312,0.6904870271682739
id01113,0.9619387984275818,0.03673342242836952,0.0013278013793751597
id03972,0.6160780191421509,0.08199752122163773,0.301924467086792
id25386,0.014932355843484402,0.7945769429206848,0.1904907077550888
id09156,0.5534094572067261,0.4398041069507599,0.0067864395678043365
id22624,0.42356646060943604,0.008485664613544941,0.5679478645324707
id17789,0.9890395402908325,0.005876755341887474,0.0050836773589253426
id09039,0.10348161309957504,0.8656591773033142,0.030859198421239853
id20538,0.40914779901504517,0.5304940342903137,0.060358136892318726
id05501,0.10520689189434052,0.01749938353896141,0.8772937059402466
id27641,0.8696061372756958,0.01737384870648384,0.11302002519369125
id05965,0.9873403906822205,0.010494893416762352,0.0021647049579769373
id23431,0.23007231950759888,0.201548770070076,0.5683789253234863
id13075,0.004599842708557844,0.852088451385498,0.14331170916557312
id26190,0.32968825101852417,0.608486533164978,0.06182524189352989
id12196,0.014646491035819054,0.9622260332107544,0.023127475753426552
id21318,0.9961318373680115,4.735059974336764e-06,0.0038634445518255234
id11277,0.00228579412214458,0.8988931179046631,0.09882106631994247
id07193,0.7361594438552856,0.04157295823097229,0.22226761281490326
id17105,0.8001115322113037,0.19513818621635437,0.004750272259116173
id18263,0.0003373656945768744,0.9990170001983643,0.0006456553819589317
id22875,0.10671284049749374,0.834985077381134,0.05830205976963043
id07157,0.0007872824789956212,0.15876486897468567,0.8404478430747986
id15051,0.3741305470466614,0.0020089575555175543,0.6238604784011841
id08871,0.9834073185920715,0.01594640500843525,0.0006463050376623869
id17036,0.8994467258453369,0.09972131252288818,0.00083194300532341
id02783,0.012779545038938522,0.02370147779583931,0.9635189771652222
id26418,0.9982369542121887,0.0017361983191221952,2.686571860976983e-05
id15748,0.7113972902297974,0.0025105876848101616,0.2860921025276184
id00820,0.05359503626823425,0.8949534893035889,0.051451489329338074
id27695,0.825317919254303,0.11035871505737305,0.06432337313890457
id27286,0.4075174927711487,0.0016754710813984275,0.5908070206642151
id11680,0.02481994591653347,0.0285248551517725,0.9466552138328552
id01070,0.05135488137602806,0.9356482625007629,0.01299686823040247
id18486,0.9596973061561584,0.037718676030635834,0.0025840175803750753
id12389,0.0020410590805113316,0.9859803915023804,0.011978553608059883
id12544,0.19253051280975342,0.13626964390277863,0.6711998581886292
id04692,0.21782076358795166,0.2767346501350403,0.5054445862770081
id17342,0.009072915650904179,0.07079895585775375,0.9201281070709229
id09640,0.013186262920498848,0.0032949154265224934,0.9835188388824463
id24300,0.5869135856628418,0.3095476031303406,0.10353881865739822
id13725,0.3964182138442993,0.20771928131580353,0.39586248993873596
id22633,0.9797813296318054,0.005808843765407801,0.014409841038286686
id16653,0.8268612623214722,0.03923988714814186,0.13389883935451508
id00184,2.8169743018224835e-05,0.0019959667697548866,0.9979758858680725
id23872,0.100767582654953,0.04466577619314194,0.8545666337013245
id05095,0.8752447962760925,0.07877608388662338,0.04597911983728409
id05757,0.5430259108543396,0.3832075297832489,0.07376652956008911
id26883,0.3417425751686096,0.12666161358356476,0.531595766544342
id01868,0.7422835826873779,0.21292898058891296,0.044787418097257614
id13053,0.43739619851112366,0.04448660835623741,0.5181171894073486
id24443,0.04100824147462845,0.6955118179321289,0.26347994804382324
id12795,0.44439956545829773,0.03558516502380371,0.5200152397155762
id05298,0.025130925700068474,0.01683855801820755,0.9580305218696594
id07560,0.30210980772972107,0.08704795688390732,0.610842227935791
id10281,0.19545865058898926,0.7251201272010803,0.07942122220993042
id07254,0.002734449226409197,0.3792319595813751,0.6180335879325867
id00837,0.036566946655511856,0.9614434242248535,0.00198964960873127
id04534,0.010216261260211468,0.0004977004718966782,0.9892860651016235
id16716,0.30038362741470337,0.18623164296150208,0.5133847594261169
id04057,0.6335421204566956,0.2790195941925049,0.08743829280138016
id14988,0.7788406610488892,0.1515914797782898,0.06956786662340164
id05353,0.686809241771698,0.22920610010623932,0.08398466557264328
id21250,0.44955113530158997,0.19613371789455414,0.3543151617050171
id25963,0.045409005135297775,0.018804652616381645,0.9357863664627075
id10370,0.002622466068714857,0.9959494471549988,0.001428069081157446
id26934,0.14487236738204956,0.015743039548397064,0.8393846154212952
id07649,0.5477189421653748,0.20683114230632782,0.24544993042945862
id21169,0.3475598990917206,0.005154930986464024,0.6472851634025574
id25824,0.010162790305912495,0.027241017669439316,0.9625961780548096
id01154,0.09644259512424469,0.8474319577217102,0.056125443428754807
id02523,0.5170161724090576,0.01686939224600792,0.46611443161964417
id07677,0.8466284871101379,0.012660066597163677,0.14071142673492432
id24447,0.1048622876405716,0.865605354309082,0.029532356187701225
id23036,0.8268070220947266,0.15340742468833923,0.01978556253015995
id05424,0.3000199794769287,0.01307678036391735,0.6869032382965088
id18807,0.17705491185188293,0.10957436263561249,0.7133707404136658
id05894,0.999406099319458,2.0419744032551534e-05,0.0005734928417950869
id08494,0.8072507977485657,0.0006502939504571259,0.19209888577461243
id17181,0.7477008104324341,0.05106787383556366,0.20123133063316345
id24037,0.7573964595794678,0.1774304360151291,0.06517308205366135
id22495,0.5531145334243774,0.3256584405899048,0.12122703343629837
id21717,0.4462621212005615,0.22205562889575958,0.3316822350025177
id00477,0.7789903283119202,0.0016245903680101037,0.21938510239124298
id03167,0.3993096947669983,0.015627237036824226,0.5850630402565002
id08783,0.03211057558655739,0.9659391045570374,0.0019503118237480521
id11954,0.9496753215789795,0.00373339862562716,0.04659128561615944
id03029,0.26561933755874634,0.6858482956886292,0.048532385379076004
id16359,0.5530751943588257,0.258536159992218,0.1883886605501175
id02984,0.12377920001745224,0.07780549675226212,0.7984153032302856
id24559,0.044476062059402466,0.9321045279502869,0.02341940812766552
id26880,0.01931399665772915,0.9790807962417603,0.001605215948075056
id00656,0.951621413230896,0.04031253606081009,0.008066060021519661
id07825,0.00040209939470514655,0.3308428227901459,0.668755054473877
id16525,0.3816539943218231,0.5357525944709778,0.0825933888554573
id08849,0.8186566233634949,0.019606634974479675,0.16173677146434784
id09260,0.05565721169114113,0.905658483505249,0.03868432715535164
id22233,0.9946268200874329,0.0004441588534973562,0.004929016809910536
id12191,0.936592161655426,0.06308075785636902,0.00032705461489968
id15505,0.03474413976073265,0.4031619429588318,0.5620939135551453
id15882,0.648448646068573,0.04991823807358742,0.3016331195831299
id10569,0.8603502511978149,0.10058637708425522,0.03906334936618805
id26059,0.07218129932880402,0.09239095449447632,0.8354277610778809
id13055,0.4552469551563263,0.43360376358032227,0.11114928871393204
id05388,0.9982221126556396,0.0009305796702392399,0.0008472927729599178
id25199,0.011977464891970158,0.9589696526527405,0.029052868485450745
id11813,0.05920347943902016,0.657966673374176,0.28282982110977173
id14866,0.32065245509147644,0.3096291124820709,0.36971843242645264
id22247,0.4043474495410919,0.030437497422099113,0.5652150511741638
id08196,0.6453156471252441,0.0745948851108551,0.28008946776390076
id27246,0.004755527246743441,0.0011363717494532466,0.9941080808639526
id21926,0.33463671803474426,0.5451615452766418,0.12020175904035568
id01930,0.7262422442436218,0.01053679920732975,0.26322096586227417
id26406,0.11391422152519226,0.10491858422756195,0.781167209148407
id07760,0.10561423748731613,0.8697073459625244,0.02467840537428856
id24815,0.08732065558433533,0.00503744138404727,0.9076418876647949
id22063,0.005848699249327183,0.7879151105880737,0.20623619854450226
id21513,0.12525764107704163,0.8675284385681152,0.0072139110416173935
id04006,0.9743124842643738,0.022846341133117676,0.0028411520179361105
id06177,0.022906647995114326,0.2328905463218689,0.7442027926445007
id24010,0.37645572423934937,0.013011525385081768,0.6105327606201172
id16402,0.0629519522190094,0.08387364447116852,0.8531743884086609
id23894,0.9996493458747864,5.35821782250423e-05,0.00029705784982070327
id18867,0.18003086745738983,0.8002127408981323,0.019756365567445755
id01691,0.0013671073829755187,0.007731493562459946,0.9909014105796814
id11818,0.005386425647884607,0.004574522376060486,0.990039050579071
id18481,0.855643630027771,0.0006225387915037572,0.14373382925987244
id20137,0.812976598739624,0.13568450510501862,0.051338888704776764
id14630,0.6576700806617737,0.022055527195334435,0.32027438282966614
id03058,0.9981889128684998,0.0010568196885287762,0.0007542751845903695
id27857,0.009125840850174427,0.006021885666996241,0.9848522543907166
id19345,0.13671712577342987,0.8216219544410706,0.04166090115904808
id12726,0.25953221321105957,0.6991208791732788,0.041346900165081024
id06015,0.6887169480323792,0.2732020616531372,0.03808102384209633
